Position,Track Name,Artist,Streams,URL,Date,Region,danceability,energy,speechiness,tempo,valence,acousticness,Artist Popularity,Label
146.0,Et tout,Hayce Lemsi,23207.0,https://open.spotify.com/track/4AMg1nHbKJ4lMElF5nt2pf,2017-02-17,fr,0.8,0.642,0.235,140.05100000000002,0.28800000000000003,0.273,65.0,0
147.0,Codéine,Hayce Lemsi,23189.0,https://open.spotify.com/track/3WJ8n8VYEiBNI0NqGyue1T,2017-02-17,fr,0.682,0.7959999999999999,0.306,149.997,0.278,0.257,65.0,0
150.0,Week-end,Hayce Lemsi,22762.0,https://open.spotify.com/track/2SYzK3AXKXPk4bh3hWrmQb,2017-02-17,fr,0.745,0.604,0.217,119.96600000000001,0.386,0.43200000000000005,65.0,0
152.0,Jeunesse enflammée,Hayce Lemsi,22642.0,https://open.spotify.com/track/67khY4cErC8GK5t5q7bbCW,2017-02-17,fr,0.777,0.6729999999999999,0.212,127.05799999999999,0.639,0.359,65.0,0
159.0,Curriculum,Hayce Lemsi,21407.0,https://open.spotify.com/track/5aTV4yTMdQazJPAmsEJmr1,2017-02-17,fr,0.8270000000000001,0.807,0.382,132.776,0.66,0.44,65.0,0
167.0,Draco,Future,20916.0,https://open.spotify.com/track/67dyMPOUsbZ9Yg06PnfAAh,2017-02-17,fr,0.804,0.456,0.0468,130.014,0.165,0.000668,93.0,0
178.0,Rent Money,Future,20010.0,https://open.spotify.com/track/4Zxdw0Hno7YDu0IzvY76Qo,2017-02-17,fr,0.6940000000000001,0.493,0.373,166.457,0.313,0.0331,93.0,0
179.0,Vatos lokos,Hayce Lemsi,19877.0,https://open.spotify.com/track/7bfJB7utw1pShH3eoRLPDs,2017-02-17,fr,0.657,0.815,0.11900000000000001,172.017,0.648,0.11199999999999999,65.0,0
188.0,Shining,DJ Khaled,18989.0,https://open.spotify.com/track/3OoZagIW3YK8vjt0ws6NOI,2017-02-17,fr,0.773,0.81,0.11599999999999999,112.00200000000001,0.5670000000000001,0.0479,83.0,0
118.0,Lose Yourself - Soundtrack Version,Eminem,23427.0,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,2017-02-19,fr,0.698,0.732,0.266,171.43099999999998,0.0689,0.00704,94.0,0
163.0,Big Picture,London Grammar,18397.0,https://open.spotify.com/track/1TZO2mDQN2RzcsSIAITAas,2017-02-20,fr,0.56,0.643,0.032,113.03299999999999,0.12300000000000001,0.402,70.0,0
158.0,Love,Lana Del Rey,18704.0,https://open.spotify.com/track/0n2bvWvMwr0gbjcuTm92eW,2017-02-21,fr,0.322,0.35200000000000004,0.0309,70.429,0.266,0.455,84.0,0
152.0,Mask Off,Future,19396.0,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,2017-02-22,fr,0.833,0.434,0.431,150.062,0.281,0.0102,93.0,0
99.0,Something Just Like This,The Chainsmokers,28754.0,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-02-23,fr,0.617,0.635,0.0317,103.01899999999999,0.446,0.0498,90.0,0
37.0,Afro Trap Pt. 8 (Never),MHD,57019.0,https://open.spotify.com/track/1MUxJxub6ovS0rzTHRgyoF,2017-02-24,fr,0.919,0.8759999999999999,0.322,125.113,0.45299999999999996,0.0804,69.0,0
68.0,Slide,Calvin Harris,38291.0,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-02-24,fr,0.736,0.795,0.0545,104.066,0.511,0.498,88.0,0
94.0,Selfish,Future,31943.0,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA,2017-02-24,fr,0.415,0.369,0.0741,95.74600000000001,0.0913,0.0303,93.0,0
127.0,Stay (with Alessia Cara),Zedd,25253.0,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-02-24,fr,0.679,0.634,0.0654,102.01299999999999,0.498,0.23199999999999998,87.0,0
156.0,Grand Paris,Medine,20514.0,https://open.spotify.com/track/1jCnQf9BhMMnIvq8ETzFry,2017-02-24,fr,0.81,0.735,0.354,124.551,0.608,0.316,55.0,0
163.0,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,19656.0,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2017-02-24,fr,0.696,0.8170000000000001,0.109,98.064,0.782,0.075,87.0,0
192.0,Roule,Soprano,17633.0,https://open.spotify.com/track/6dbdxneD4mLKDgXJ6GQkJm,2017-02-24,fr,0.6409999999999999,0.6829999999999999,0.043,90.039,0.303,0.409,64.0,0
193.0,Living,Bakermat,17859.0,https://open.spotify.com/track/63Qco1ncI5U4qEUnxL1DsH,2017-02-25,fr,0.762,0.821,0.0453,121.98,0.858,0.0605,67.0,0
197.0,Riptide,Vance Joy,17774.0,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm,2017-02-25,fr,0.484,0.731,0.0379,101.654,0.51,0.431,82.0,0
196.0,That's What I Like,Bruno Mars,15267.0,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-02-26,fr,0.853,0.56,0.0406,134.066,0.86,0.013000000000000001,92.0,0
173.0,Friendzone,Kalash,16331.0,https://open.spotify.com/track/48HzeAouyKADHTE4xu5ehu,2017-02-27,fr,0.539,0.675,0.265,97.021,0.53,0.302,67.0,0
192.0,iSpy (feat. Lil Yachty),KYLE,15348.0,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-02-28,fr,0.746,0.653,0.289,75.016,0.672,0.37799999999999995,75.0,0
194.0,Abîmée,Slimane,16032.0,https://open.spotify.com/track/0fyRY1wwzxMVbU4UibH39K,2017-03-01,fr,0.434,0.7879999999999999,0.0692,94.491,0.501,0.267,60.0,0
120.0,Water Under the Bridge,Adele,23806.0,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,2017-03-02,fr,0.596,0.838,0.0704,94.98200000000001,0.47200000000000003,0.0189,85.0,0
195.0,Pas une autre,Deen Burbigo,15915.0,https://open.spotify.com/track/1oWXu2IFAtyiWroX3vlgaY,2017-03-02,fr,0.589,0.616,0.271,93.459,0.426,0.456,54.0,0
197.0,Shooting Stars,Bag Raiders,15728.0,https://open.spotify.com/track/0UeYCHOETPfai02uskjJ3x,2017-03-02,fr,0.634,0.711,0.0457,124.962,0.451,0.0933,63.0,0
19.0,Galway Girl,Ed Sheeran,77606.0,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-03,fr,0.624,0.8759999999999999,0.1,99.943,0.7809999999999999,0.0735,97.0,0
32.0,Perfect,Ed Sheeran,58832.0,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-03-03,fr,0.599,0.44799999999999995,0.0232,95.05,0.168,0.163,97.0,0
33.0,Eraser,Ed Sheeran,58710.0,https://open.spotify.com/track/7oolFzHipTMg2nL7shhdz2,2017-03-03,fr,0.64,0.812,0.0834,86.01299999999999,0.914,0.086,97.0,0
38.0,Dive,Ed Sheeran,55835.0,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2017-03-03,fr,0.7609999999999999,0.386,0.0399,134.94299999999998,0.526,0.355,97.0,0
42.0,Happier,Ed Sheeran,52806.0,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2017-03-03,fr,0.522,0.385,0.0288,89.792,0.23600000000000002,0.536,97.0,0
48.0,New Man,Ed Sheeran,48981.0,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG,2017-03-03,fr,0.78,0.745,0.145,94.02600000000001,0.862,0.0559,97.0,0
49.0,Bibia Be Ye Ye,Ed Sheeran,48159.0,https://open.spotify.com/track/6SznMYPQJHzr3IwsAHLId2,2017-03-03,fr,0.738,0.677,0.0824,127.06700000000001,0.882,0.52,97.0,0
54.0,What Do I Know?,Ed Sheeran,45165.0,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92,2017-03-03,fr,0.838,0.49200000000000005,0.038,115.09200000000001,0.895,0.251,97.0,0
57.0,Hearts Don't Break Around Here,Ed Sheeran,44373.0,https://open.spotify.com/track/2dfHh7ECGxfNqZTQno09Vk,2017-03-03,fr,0.604,0.366,0.0267,105.177,0.18100000000000002,0.7190000000000001,97.0,0
59.0,Supermarket Flowers,Ed Sheeran,43458.0,https://open.spotify.com/track/4VuS959DSpr82t3qBqCrWG,2017-03-03,fr,0.589,0.242,0.0442,89.749,0.257,0.914,97.0,0
66.0,Barcelona,Ed Sheeran,40882.0,https://open.spotify.com/track/3Lfiu5sZ4M4B6JaKMBc0FU,2017-03-03,fr,0.747,0.76,0.187,99.975,0.682,0.44799999999999995,97.0,0
73.0,Rien de lavable,Rim'K,39006.0,https://open.spotify.com/track/5Y8xlzhEKsvgl1NxO3LPbY,2017-03-03,fr,0.597,0.7979999999999999,0.32799999999999996,119.16,0.45799999999999996,0.33399999999999996,20.0,0
75.0,Nancy Mulligan,Ed Sheeran,38897.0,https://open.spotify.com/track/35QZaWQRkmnAVqBF1TLCxQ,2017-03-03,fr,0.68,0.852,0.0349,101.993,0.858,0.11699999999999999,97.0,0
83.0,Save Myself,Ed Sheeran,36165.0,https://open.spotify.com/track/6TIU9Ehmi6dMzZK73Ym4yj,2017-03-03,fr,0.552,0.29,0.0448,78.842,0.48100000000000004,0.85,97.0,0
88.0,Green Light,Lorde,34845.0,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5,2017-03-03,fr,0.616,0.7140000000000001,0.0982,128.924,0.24,0.0162,82.0,0
105.0,The Antidote,Stupeflip,31461.0,https://open.spotify.com/track/20o4BODGAs9sFJHC2O1y4x,2017-03-03,fr,0.815,0.629,0.301,100.01700000000001,0.836,0.222,55.0,0
114.0,Ghetto,Benash,29532.0,https://open.spotify.com/track/3VdDQkNCQKPAL4nZlFKWlN,2017-03-03,fr,0.715,0.703,0.165,88.47,0.569,0.36700000000000005,62.0,0
138.0,Room Service,Rim'K,25876.0,https://open.spotify.com/track/0yOGHkmTFfH3wT4NsTZnHA,2017-03-03,fr,0.792,0.7979999999999999,0.18,90.015,0.396,0.156,20.0,0
141.0,Personne,Rim'K,24911.0,https://open.spotify.com/track/0S3bHR0WqGHgq9D8pSbjfJ,2017-03-03,fr,0.7979999999999999,0.701,0.191,144.983,0.483,0.114,20.0,0
147.0,500 €,Rim'K,23491.0,https://open.spotify.com/track/7DIFgt59SxjNITfr0c4Hym,2017-03-03,fr,0.775,0.595,0.21899999999999997,134.026,0.638,0.466,20.0,0
152.0,Hypnotised,Coldplay,23102.0,https://open.spotify.com/track/5LXj9Ch3O9ATm1NoHT8GXn,2017-03-03,fr,0.513,0.6829999999999999,0.032,120.056,0.153,0.33899999999999997,89.0,0
162.0,Creepy Slugs,Stupeflip,21368.0,https://open.spotify.com/track/6q4eavixb83iBKR5mepY8C,2017-03-03,fr,0.518,0.521,0.259,90.75299999999999,0.6579999999999999,0.5329999999999999,55.0,0
167.0,Understup,Stupeflip,21116.0,https://open.spotify.com/track/7rjeqOYowDfKwgaVyJtbVC,2017-03-03,fr,0.642,0.8590000000000001,0.49200000000000005,94.449,0.6779999999999999,0.172,55.0,0
170.0,La seule alternative,Stupeflip,20825.0,https://open.spotify.com/track/0RSCAs2KHZod6a7TUNfru0,2017-03-03,fr,0.7240000000000001,0.762,0.11699999999999999,93.943,0.887,0.268,55.0,0
183.0,Contrefaçon,Rim'K,19820.0,https://open.spotify.com/track/1muQMssS01sL8fy88utc1n,2017-03-03,fr,0.838,0.695,0.42,132.05100000000002,0.574,0.381,20.0,0
186.0,Back For More (feat. Daecolm),Feder,19461.0,https://open.spotify.com/track/0dJhKHDhqu1QYWfMy54G3F,2017-03-03,fr,0.648,0.6679999999999999,0.0331,92.007,0.363,0.0481,64.0,0
191.0,The Solution,Stupeflip,19212.0,https://open.spotify.com/track/0bylEOVlfjizZixv0K0UGK,2017-03-03,fr,0.634,0.424,0.133,143.862,0.293,0.278,55.0,0
198.0,No Future,Rim'K,18366.0,https://open.spotify.com/track/4LFrMBAKVViPyb6T2OGQLu,2017-03-03,fr,0.8320000000000001,0.708,0.201,137.97799999999998,0.504,0.644,20.0,0
199.0,Stup Virus,Stupeflip,18360.0,https://open.spotify.com/track/4AEMcccKPnfa082p87D98d,2017-03-03,fr,0.674,0.66,0.249,93.449,0.652,0.43,55.0,0
99.0,Catalogués bandits,Djadja & Dinaz,28496.0,https://open.spotify.com/track/6Vzj2n4sM8sX0oFG8RTQ6P,2017-03-06,fr,0.573,0.573,0.28,186.002,0.408,0.349,64.0,0
149.0,Fichu,Django,19320.0,https://open.spotify.com/track/6xIDZPcKh7x070OUZkt7Fr,2017-03-06,fr,0.84,0.45799999999999996,0.314,125.016,0.409,0.606,57.0,0
192.0,Memories,Petit Biscuit,16167.0,https://open.spotify.com/track/2EEZdCeGp095urJDE3wEpS,2017-03-09,fr,0.8809999999999999,0.644,0.10300000000000001,110.02600000000001,0.536,0.644,72.0,0
62.0,B.O.C,Niska,40208.0,https://open.spotify.com/track/4ysXJQqi5zH0yz1R4sna52,2017-03-10,fr,0.632,0.6920000000000001,0.342,82.52799999999999,0.44299999999999995,0.249,76.0,0
108.0,Pull Up,Sneazzy,28939.0,https://open.spotify.com/track/7fNF0bB2H6fkA8ut8NRpjX,2017-03-10,fr,0.884,0.7120000000000001,0.5660000000000001,133.976,0.802,0.47100000000000003,61.0,0
125.0,Garcimore,Booba,25933.0,https://open.spotify.com/track/72fnkPr97i9SSP7vTPyRbI,2017-03-10,fr,0.745,0.7859999999999999,0.172,128.046,0.62,0.111,76.0,0
126.0,Évite la,Sneazzy,25863.0,https://open.spotify.com/track/00VWUa96Clte4uNEv963vn,2017-03-10,fr,0.603,0.5379999999999999,0.23199999999999998,128.359,0.33899999999999997,0.442,61.0,0
129.0,Zannen,Sneazzy,25423.0,https://open.spotify.com/track/6JSw2DxJdx0j69KBVwhiTl,2017-03-10,fr,0.9229999999999999,0.491,0.29100000000000004,132.069,0.605,0.551,61.0,0
131.0,À 50,Hooss,25234.0,https://open.spotify.com/track/3MXqRQSTzoLGxEFsssuJat,2017-03-10,fr,0.7120000000000001,0.8079999999999999,0.192,160.039,0.703,0.344,65.0,0
143.0,Euphorie,Kalash Criminel,24024.0,https://open.spotify.com/track/34gF2KI4iF0MAZ9IwwVv35,2017-03-10,fr,0.7909999999999999,0.639,0.204,119.93700000000001,0.364,0.24100000000000002,65.0,0
148.0,Wooh!,Sneazzy,23152.0,https://open.spotify.com/track/0GM3UqhPhW9qdBBvn4o8ow,2017-03-10,fr,0.8290000000000001,0.5710000000000001,0.24600000000000002,132.726,0.7040000000000001,0.484,61.0,0
155.0,Un dernier épisode,Hooss,22523.0,https://open.spotify.com/track/4BDusg7K06bNp5LnaKsWS4,2017-03-10,fr,0.654,0.6,0.311,185.888,0.445,0.35100000000000003,65.0,0
158.0,Capritour,Hooss,22377.0,https://open.spotify.com/track/7jn2j3IRq37mEmUI6UaoDR,2017-03-10,fr,0.852,0.6829999999999999,0.205,128.001,0.7909999999999999,0.35,65.0,0
159.0,3afia,Sneazzy,22372.0,https://open.spotify.com/track/0pX9g1KkUaYU6NJxgXPCmS,2017-03-10,fr,0.813,0.522,0.255,129.986,0.341,0.693,61.0,0
161.0,Périmètre,Sneazzy,22062.0,https://open.spotify.com/track/6AeVGnZiH8GW8v0sFmcW2Z,2017-03-10,fr,0.873,0.521,0.0644,109.993,0.10300000000000001,0.16899999999999998,61.0,0
162.0,Bluetooth,Sneazzy,22057.0,https://open.spotify.com/track/01AMyxa2veAFef5xqRpJtm,2017-03-10,fr,0.648,0.759,0.153,119.772,0.425,0.512,61.0,0
164.0,Waterfall,Stargate,21817.0,https://open.spotify.com/track/7pYFPMeK0TnaTGdS6qOtEr,2017-03-10,fr,0.37200000000000005,0.919,0.3,182.785,0.419,0.0987,66.0,0
167.0,Felix Eboué,Booba,21559.0,https://open.spotify.com/track/46zMdNaLJqoZfX2I00t6Xq,2017-03-10,fr,0.92,0.722,0.203,123.02,0.643,0.0341,76.0,0
169.0,Trop fier,Hooss,21450.0,https://open.spotify.com/track/5lYncaeq1TmmLvgVglKeq8,2017-03-10,fr,0.715,0.6729999999999999,0.0613,119.928,0.16899999999999998,0.42100000000000004,65.0,0
181.0,Double poney,Booba,20424.0,https://open.spotify.com/track/2BZE51Mr43REbNtqJrw4m9,2017-03-10,fr,0.715,0.637,0.0583,134.145,0.135,0.0387,76.0,0
185.0,Le D.U.C,Booba,19971.0,https://open.spotify.com/track/5r92kwIILRpoYJavBJylu2,2017-03-10,fr,0.841,0.79,0.15,152.032,0.872,0.391,76.0,0
189.0,Liability,Lorde,19723.0,https://open.spotify.com/track/0or0gNaKAXYYCsOrpvRzAu,2017-03-10,fr,0.534,0.218,0.111,76.715,0.345,0.9229999999999999,82.0,0
193.0,Oh mon ami... (Intro),Hooss,19521.0,https://open.spotify.com/track/4l6HMow06cMWCOsn1Wr9ez,2017-03-10,fr,0.667,0.6829999999999999,0.0729,130.032,0.596,0.33399999999999996,65.0,0
194.0,Fantôme,Rim'K,19341.0,https://open.spotify.com/track/0KzRZV1KTe50Mlfn1ayV6q,2017-03-10,fr,0.675,0.633,0.0672,144.986,0.556,0.244,20.0,0
91.0,Never Give Up,Sia,34534.0,https://open.spotify.com/track/1ssmjAYSU5PbmsjLq5yrNH,2017-03-11,fr,0.568,0.9359999999999999,0.053,91.009,0.605,0.0049700000000000005,88.0,0
177.0,Comme dab,Section Pull Up,20938.0,https://open.spotify.com/track/3CBTBbA6yVn3FnpgasF1sy,2017-03-11,fr,0.835,0.93,0.205,127.057,0.7490000000000001,0.409,38.0,0
197.0,Down,Marian Hill,19285.0,https://open.spotify.com/track/2dqLk7ezV15LEJEwUmEbXB,2017-03-11,fr,0.593,0.36200000000000004,0.273,169.998,0.0522,0.684,68.0,0
149.0,C'est la même,Djadja & Dinaz,19986.0,https://open.spotify.com/track/6wR97bho2QoIiP5wxNxtQz,2017-03-12,fr,0.7929999999999999,0.615,0.0623,110.09100000000001,0.5539999999999999,0.519,64.0,0
198.0,SUBEME LA RADIO,Enrique Iglesias,15892.0,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,2017-03-13,fr,0.684,0.823,0.0773,91.04799999999999,0.647,0.0744,84.0,0
163.0,Loin - Pilule Violette,Maître Gims,18808.0,https://open.spotify.com/track/3up1uPuvL5vkfJ6aOeSRtD,2017-03-14,fr,0.83,0.765,0.10099999999999999,102.02799999999999,0.36700000000000005,0.0232,75.0,0
177.0,Mauvais comportement,Djadja & Dinaz,18611.0,https://open.spotify.com/track/1qiBZ4sIwDbMt5DkKYeMvm,2017-03-15,fr,0.7759999999999999,0.723,0.171,100.08,0.615,0.307,64.0,0
26.0,Dans la cité,Djadja & Dinaz,68412.0,https://open.spotify.com/track/1KTI6rzwOvc1QUpAsbf87U,2017-03-17,fr,0.44799999999999995,0.431,0.115,86.602,0.204,0.317,64.0,0
36.0,En vrai,Djadja & Dinaz,59106.0,https://open.spotify.com/track/0YNT9xdxyw6FW6jynbMJnT,2017-03-17,fr,0.6859999999999999,0.534,0.11599999999999999,102.333,0.298,0.451,64.0,0
41.0,La haine,Djadja & Dinaz,56920.0,https://open.spotify.com/track/5d8wWZ79eYd8OLIvAuuTm1,2017-03-17,fr,0.772,0.46299999999999997,0.054000000000000006,127.976,0.469,0.0741,64.0,0
44.0,On parle pas,Djadja & Dinaz,54877.0,https://open.spotify.com/track/2fbdiLRUflgSDa9qTlnHjR,2017-03-17,fr,0.74,0.5379999999999999,0.225,139.985,0.505,0.11599999999999999,64.0,0
49.0,J'suis kha,Djadja & Dinaz,53696.0,https://open.spotify.com/track/3zuKlYazvBXvFQ6fLfH86f,2017-03-17,fr,0.726,0.638,0.19899999999999998,101.95100000000001,0.513,0.401,64.0,0
55.0,Tu rêves,Deen Burbigo,50504.0,https://open.spotify.com/track/7FXXVMGfMLy1IkmgDIZJBp,2017-03-17,fr,0.85,0.598,0.105,122.978,0.534,0.747,54.0,0
57.0,Avant,Djadja & Dinaz,47987.0,https://open.spotify.com/track/18ZQtwHl6ni4lZyocy6Ohr,2017-03-17,fr,0.732,0.535,0.14300000000000002,143.96200000000002,0.331,0.107,64.0,0
59.0,Seuls,Djadja & Dinaz,46406.0,https://open.spotify.com/track/1A3qfWiRfw0q5o549PsWI4,2017-03-17,fr,0.509,0.41200000000000003,0.135,110.075,0.386,0.305,64.0,0
61.0,Les crocs,Djadja & Dinaz,45621.0,https://open.spotify.com/track/391Qga37h5AOup8XpM4j3m,2017-03-17,fr,0.6809999999999999,0.62,0.385,185.797,0.696,0.369,64.0,0
67.0,J'veux plus les voir,Djadja & Dinaz,43892.0,https://open.spotify.com/track/6UCQbJngqfbXbX4VhP83tl,2017-03-17,fr,0.68,0.645,0.209,130.313,0.565,0.42200000000000004,64.0,0
73.0,Feu d'artifice,Alonzo,40666.0,https://open.spotify.com/track/6D8tdYo3mBOIUrWAk8wOVo,2017-03-17,fr,0.858,0.7809999999999999,0.14800000000000002,128.03,0.493,0.0683,68.0,0
78.0,Tu veux les billets,Djadja & Dinaz,38467.0,https://open.spotify.com/track/4Px4ZtbiMcDKrRBHT4OvoL,2017-03-17,fr,0.728,0.5579999999999999,0.455,94.08,0.6859999999999999,0.555,64.0,0
83.0,J'ai pas dormi de la nuit,Djadja & Dinaz,37670.0,https://open.spotify.com/track/3MTETbnzZ5HORpXTIxihDA,2017-03-17,fr,0.723,0.768,0.0701,134.882,0.508,0.13699999999999998,64.0,0
97.0,Je m'isole,Djadja & Dinaz,33302.0,https://open.spotify.com/track/2G574s0WXP3OQikhX9Gbq6,2017-03-17,fr,0.57,0.708,0.321,122.057,0.214,0.215,64.0,0
113.0,Ma bande,Deen Burbigo,30176.0,https://open.spotify.com/track/3QQxzoQ3EWOCRk4YKb1rqB,2017-03-17,fr,0.503,0.619,0.265,126.005,0.264,0.0383,54.0,0
134.0,Retour en arrière,Deen Burbigo,25737.0,https://open.spotify.com/track/3mI32GRJFkhD4cvUz9lSx4,2017-03-17,fr,0.44299999999999995,0.654,0.35700000000000004,77.958,0.5,0.5670000000000001,54.0,0
138.0,Symphony (feat. Zara Larsson),Clean Bandit,25193.0,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2017-03-17,fr,0.7070000000000001,0.629,0.0563,122.863,0.457,0.259,85.0,0
145.0,Sundown,Zara Larsson,24380.0,https://open.spotify.com/track/1yQ8woSt5tJ7pGJyQGuc2q,2017-03-17,fr,0.638,0.647,0.16899999999999998,103.836,0.273,0.0288,82.0,0
151.0,On y va,Deen Burbigo,23445.0,https://open.spotify.com/track/4GQR3J3p1qTCHcOtyNA02B,2017-03-17,fr,0.621,0.648,0.273,78.27199999999999,0.613,0.44299999999999995,54.0,0
152.0,Là gamin,Deen Burbigo,23431.0,https://open.spotify.com/track/2Pb0U8BxqEQ6N1dcaLpTXE,2017-03-17,fr,0.638,0.807,0.41200000000000003,125.64399999999999,0.797,0.18,54.0,0
153.0,Your Mind (feat. Kristen Marie),HEDIA,23391.0,https://open.spotify.com/track/2eqHbYG0r90Y3LpZVjQOJX,2017-03-17,fr,0.792,0.74,0.0414,117.007,0.589,0.185,51.0,0
155.0,Freedom,Deen Burbigo,23147.0,https://open.spotify.com/track/1Y2CGJS28CtJHMVj06vZx8,2017-03-17,fr,0.479,0.654,0.382,81.95200000000001,0.754,0.56,54.0,0
164.0,Me réveiller,Deen Burbigo,22037.0,https://open.spotify.com/track/6Jfwq8lq9DhzolUCNePEfc,2017-03-17,fr,0.727,0.695,0.265,106.881,0.469,0.757,54.0,0
166.0,Fils de riches,Deen Burbigo,21984.0,https://open.spotify.com/track/7fsU8FY3WwcxOqA5Cc1rYI,2017-03-17,fr,0.455,0.623,0.47600000000000003,183.52,0.273,0.397,54.0,0
171.0,Chaos,Deen Burbigo,21370.0,https://open.spotify.com/track/2j9OtdkEKKNP02XNuZ6ZzX,2017-03-17,fr,0.46399999999999997,0.54,0.5379999999999999,165.37400000000002,0.522,0.5479999999999999,54.0,0
172.0,En principe,Deen Burbigo,21369.0,https://open.spotify.com/track/7engRbCRPtManjN3BtsDfR,2017-03-17,fr,0.506,0.595,0.36200000000000004,155.718,0.41200000000000003,0.445,54.0,0
177.0,Coupe le son,Deen Burbigo,20777.0,https://open.spotify.com/track/6nq0I51shT3Vkp8iUZA1Iq,2017-03-17,fr,0.633,0.718,0.33,81.862,0.7040000000000001,0.493,54.0,0
189.0,Faut pas t'en faire,Deen Burbigo,19648.0,https://open.spotify.com/track/6WBkCoDxSzfW0rzh6BaRaX,2017-03-17,fr,0.755,0.526,0.355,105.07799999999999,0.635,0.7809999999999999,54.0,0
14.0,Passionfruit,Drake,74363.0,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,2017-03-19,fr,0.809,0.46299999999999997,0.0396,111.98,0.364,0.256,100.0,0
21.0,Free Smoke,Drake,68284.0,https://open.spotify.com/track/05KOgYg8PGeJyyWBPi5ja8,2017-03-19,fr,0.617,0.49200000000000005,0.44799999999999995,141.953,0.20800000000000002,0.0621,100.0,0
35.0,No Long Talk,Drake,56685.0,https://open.spotify.com/track/6CfrYuD3YRDYdYvH9jNtXY,2017-03-19,fr,0.919,0.627,0.23399999999999999,97.07600000000001,0.52,0.0626,100.0,0
37.0,Portland,Drake,55751.0,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h,2017-03-19,fr,0.924,0.444,0.243,136.088,0.314,0.0143,100.0,0
46.0,Get It Together,Drake,51200.0,https://open.spotify.com/track/7y6c07pgjZvtHI9kuMVqk1,2017-03-19,fr,0.78,0.7290000000000001,0.0493,123.009,0.8440000000000001,0.0896,100.0,0
49.0,Madiba Riddim,Drake,50619.0,https://open.spotify.com/track/76gUmNLXGQVOsGhfcshkFP,2017-03-19,fr,0.8340000000000001,0.527,0.193,105.86,0.319,0.235,100.0,0
51.0,Blem,Drake,50449.0,https://open.spotify.com/track/2XlHu0HcujBCkWMdIAvrqt,2017-03-19,fr,0.7240000000000001,0.5479999999999999,0.0497,98.01700000000001,0.392,0.0521,100.0,0
53.0,Jorja Interlude,Drake,48960.0,https://open.spotify.com/track/13e6f8t7RKXuxZ0JdaaJRG,2017-03-19,fr,0.7190000000000001,0.354,0.10400000000000001,123.152,0.205,0.755,100.0,0
54.0,4422,Drake,47202.0,https://open.spotify.com/track/2fkeWbM6iqTw7oGHTYm2lw,2017-03-19,fr,0.621,0.247,0.0393,111.97399999999999,0.221,0.499,100.0,0
59.0,Gyalchester,Drake,45438.0,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi,2017-03-19,fr,0.872,0.389,0.0634,131.012,0.156,0.0343,100.0,0
60.0,Sacrifices,Drake,45321.0,https://open.spotify.com/track/0xl1w2q4VLojeXp4JfazPL,2017-03-19,fr,0.903,0.43200000000000005,0.426,139.028,0.555,0.0463,100.0,0
70.0,KMT,Drake,40862.0,https://open.spotify.com/track/2jTujnt0y344ai1rNOywgr,2017-03-19,fr,0.872,0.623,0.0446,119.98299999999999,0.0883,0.0143,100.0,0
74.0,Teenage Fever,Drake,39652.0,https://open.spotify.com/track/6n3HGiq4v35D6eFOSwqYuo,2017-03-19,fr,0.768,0.282,0.0863,97.04299999999999,0.175,0.11,100.0,0
77.0,Skepta Interlude,Drake,39153.0,https://open.spotify.com/track/2dfqS3MRtbLZSZA1IL8xY5,2017-03-19,fr,0.8009999999999999,0.813,0.23,129.96200000000002,0.40299999999999997,0.0117,100.0,0
89.0,Glow,Drake,37161.0,https://open.spotify.com/track/28irpKCCK9nn9DZSik2zEx,2017-03-19,fr,0.669,0.385,0.37799999999999995,162.039,0.391,0.22699999999999998,100.0,0
