2018-03-29 13:34:28,"b""Today's Deal !!\n\xe2\x9c\x88\xef\xb8\x8f\xe2\x9c\x88\xef\xb8\x8f Fly with American Airlines fr \xc2\xa3499*\nBooking Period : Today\nTravel Period : 1 May - 31 May 2018\xe2\x80\xa6 https://t.co/IJb647eonT"""
2018-03-29 13:28:58,"b'When you check in for your flight 24 hrs prior, beat everyone else trying to do the same thing and now you\xe2\x80\x99re first\xe2\x80\xa6 https://t.co/aGCGjrbJ59'"
2018-03-29 13:16:27,"b""@AmericanAir I've been up since 4:30am to be prepared and ready. You've been late. #AmericanAirlines"""
2018-03-29 13:09:25,"b""@AmericanAir passengers are voicing their concern and they want to take a vote. NO Food, let's fly! #AmericanAirlines"""
2018-03-29 13:04:04,b'The last time I flew @AmericanAir they brought a broken plane to the gate and we were delayed. Today they brought t\xe2\x80\xa6 https://t.co/P1TyXLaI9q'
2018-03-29 12:58:09,b'@AmericanAir staff said they brought the wrong lol this plane was supposed to go to Boston not San Fran been waitin\xe2\x80\xa6 https://t.co/VYrpHb4h0S'
2018-03-29 12:56:11,"b""How late is too late @AmericanAir? First flight of the day and can't get off the ground. Full flight to San Fran yo\xe2\x80\xa6 https://t.co/z8JH71m3Zq"""
2018-03-29 12:45:17,b'@viktoriamarie @AmericanAir Thanks for sharing our story @viktoriamarie. I never thought getting your foot kicked b\xe2\x80\xa6 https://t.co/BN5WeS6SqD'
2018-03-29 12:35:41,"b'Working on a trip to #PuertoRico and now that #AmericanAirlines (soon) again fly\'s from #SBN - how about some ""Save\xe2\x80\xa6 https://t.co/oVwtnhqsGH'"
2018-03-29 12:13:20,b'4th and 5th customer was Chris and I with a tripod that was strapped to our backpacks and within the size limits. #americanairlines'
2018-03-29 12:12:22,b'You know what\xe2\x80\x99s hilarious? 1st customer they harassed/mocked was an Asian man who was asking them a question about\xe2\x80\xa6 https://t.co/xouFpCqQ2H'
2018-03-29 11:42:34,b'We are not alone : https://t.co/bq1JQioKG5 - #UFO #ufosighting #AmericanAirlines @AmericanAir'
2018-03-29 11:30:42,b'RT @skygoflycom: The first airliner I ever flew:  American DC-10 https://t.co/cbrBthERNv #americanairlines #dc10 https://t.co/BrmMC6O6cD'
2018-03-29 11:30:10,b'American Airlines accidentally promised everyone free seats on #Twitter https://t.co/MCZkypzioA #AmericanAirlines https://t.co/3AUqBsMO0p'
2018-03-29 11:28:14,b'RT @skygoflycom: The first airliner I ever flew:  American DC-10 https://t.co/cbrBthERNv #americanairlines #dc10 https://t.co/BrmMC6O6cD'
